id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,yr_built
2937300520,4,2.75,3110,6050,2.0,0,0,2014
6666830390,5,2.5,2590,7084,2.0,0,0,2014
301400320,3,2.5,1489,3266,2.0,0,0,2014
5416510200,4,2.5,2380,4913,2.0,0,0,2006
6844700575,3,2.0,2550,4794,2.0,0,0,2007
2428100070,3,3.5,2940,6431,2.0,0,0,2014
3682000060,4,3.5,2796,3520,2.5,0,0,2013
3629980860,4,2.75,2330,3920,2.0,0,0,2005
1332700030,2,2.25,1610,1968,2.0,0,0,1979
3630220140,4,3.5,3200,3250,2.0,0,0,2007
8562780800,2,1.75,1120,758,2.0,0,0,2012
423059409,4,2.5,2230,5650,2.0,0,0,2011
3204960200,3,3.5,3390,10078,2.0,0,0,2012
7853370260,4,3.25,3420,6752,2.0,0,2,2012
7172200125,3,2.5,3400,5119,2.0,0,0,2014
9406710060,5,2.5,2460,5604,2.0,0,0,2011
9536600810,4,2.5,1984,32400,1.0,0,0,1962
3845101070,4,2.5,2568,5000,2.0,0,0,2014
5541300135,4,2.5,2610,5140,2.0,0,0,2006
2997800024,2,1.5,1310,1264,2.0,0,0,2006
7772850060,3,2.5,1420,3542,2.0,0,0,2007
8682300400,3,2.5,2320,6775,1.0,0,0,2008
946000295,3,2.25,1440,1362,3.0,0,0,2014
9279700013,3,3.0,3460,5353,2.0,0,0,2007
7203600560,4,3.5,3200,7605,2.0,0,2,2013
2895800640,2,1.75,1290,1493,2.0,0,0,2014
2770601769,3,2.25,1230,1238,2.0,0,0,2009
2211300260,3,2.5,2828,4050,2.0,0,0,2013
5288200072,2,1.5,1440,725,2.0,0,0,2011
8943600360,3,2.25,1350,3582,2.0,0,0,2010
8669180150,4,3.0,1984,4419,2.0,0,0,2010
2124069115,4,4.25,4500,215186,2.0,0,3,2009
1657530180,3,2.5,1760,2688,2.0,0,0,2005
1689401526,3,2.5,1500,1119,3.0,0,2,2008
8725950360,2,1.75,1570,1108,3.0,0,0,2007
8138870530,2,2.5,1590,1426,2.0,0,0,2014
7889601165,3,2.5,1700,2250,2.0,0,0,2014
8562790150,4,3.25,3060,3898,2.0,0,0,2014
9126101121,3,2.25,1450,1619,2.0,0,0,2006
9826701201,2,1.5,1530,1012,2.0,0,0,2005
6300500476,3,2.5,1509,1114,3.0,0,0,2014
2597490410,3,2.5,2350,3798,2.0,0,0,2013
7338220120,4,2.5,2150,3721,2.0,0,0,2006
8956200770,4,3.5,3906,9674,2.0,0,2,2014
4058800439,5,3.0,3190,7081,1.0,0,2,2013
1498301048,2,1.25,860,1277,2.0,0,0,2007
4449800480,6,3.0,2800,4213,2.0,0,0,1998
2867300170,4,2.5,3402,14355,2.0,0,0,2014
8564860130,5,3.5,3440,6037,2.0,0,0,2014
8562780190,2,2.25,1240,705,2.0,0,0,2009
9532000010,3,2.5,2000,3837,2.0,0,0,2011
4233800020,4,2.5,2701,5821,2.0,0,0,2013
8562790480,3,2.5,2220,2873,2.0,0,0,2012
9268850480,3,1.75,1300,1237,2.0,0,0,2008
8648900010,4,2.5,1880,3853,2.0,0,0,2010
5422950170,5,2.5,3370,5092,2.0,0,0,2006
923059252,4,3.25,2510,5311,2.0,0,0,2009
4045500950,3,1.5,1680,8000,1.5,0,0,2012
9293000170,5,2.5,3410,4726,2.0,0,0,2007
1760650500,4,2.5,2300,4482,2.0,0,0,2013
6909200007,3,1.75,1458,858,2.0,0,0,2014
3814900660,4,2.5,3281,5354,2.0,0,0,2014
7207900050,5,3.5,2760,3846,2.5,0,0,2013
2140950130,4,2.5,2990,7928,2.0,0,0,2011
7628700050,3,2.5,3020,4120,2.0,0,0,2008
301401630,4,2.75,2475,4000,2.0,0,0,2014
1042700080,5,2.75,3010,4919,2.0,0,0,2014
2768301476,3,2.25,1280,1517,2.0,0,0,2008
6600000050,4,3.5,3950,6240,2.0,0,0,2015
4187000190,3,2.5,2000,4500,2.0,0,0,2010
5045700470,4,2.75,3050,4750,2.0,0,0,2014
8835770170,5,6.0,6880,279968,2.0,0,3,2007
1704900303,3,2.25,1720,5234,2.0,0,0,2011
6132600655,3,2.25,2890,5000,3.0,0,0,2014
7169500130,2,2.25,1460,1623,2.0,0,0,2005
3123089027,3,2.5,3800,104979,2.0,0,0,2005
3630080190,3,2.5,1500,2314,2.0,0,0,2005
8024200684,3,1.5,1400,1091,3.0,0,0,2007
5649600462,2,2.5,1390,1821,2.0,0,0,2007
3448740360,4,2.5,2190,4866,2.0,0,0,2009
3299710110,4,3.5,3910,8095,2.0,0,0,2007
2325400040,3,2.25,1900,3800,2.0,0,0,2006
3126049498,3,1.5,1360,1167,3.0,0,0,2008
7104100110,4,3.5,2490,5500,2.0,0,0,2015
9544700730,4,2.5,3950,10856,3.0,0,0,2013
825059349,4,3.5,3770,8501,2.0,0,0,2008
6431000987,3,2.25,1630,1598,3.0,0,0,2008
7853370100,3,2.75,3230,5200,2.0,0,0,2014
4216500110,5,2.75,3030,10335,2.0,0,0,2013
2413910120,3,4.5,3850,62726,2.0,0,0,2013
2625069038,4,3.5,4300,108865,2.0,0,0,2014
9578060230,4,2.5,2610,4595,2.0,0,0,2008
524059322,3,2.5,2100,4097,2.0,0,0,2008
8562780180,2,2.25,1170,1011,2.0,0,0,2009
1043000100,4,2.5,2531,6843,2.0,0,0,2013
7168100015,5,2.75,3080,5752,2.0,0,0,2014
6056111067,3,1.75,1140,1201,2.0,0,0,2014
7011201004,3,3.25,1730,1229,2.0,0,2,2008
3052700432,3,2.25,1500,1290,2.0,0,0,2006
2767604724,2,2.5,1430,1201,3.0,0,0,2009
2767600688,2,1.5,1210,1278,2.0,0,0,2007
4140940150,4,2.75,2770,3852,2.0,0,0,2014
7202300110,4,3.0,3990,7838,2.0,0,0,2003
249000205,5,3.75,4470,8088,2.0,0,0,2008
7936000429,4,3.5,3510,7200,2.0,0,0,2009
